Vatten-ID	Namn Vatten	Huvudavrinningsområde	Län	Kommun(er)	Distrikt	Vattenkategori	Vattnet är vattenförekomst/övrigt vatten	Vattentyp - Sjö	Limnisk vattentypsregion	Medeldjup (m)	Alkalinitet (mekv/l)	Humus (mg Pt/l)
SE695230-147117	Mjölksjön	Ljungan - SE42000	Jämtland - 23	Bräcke - 2305	Bottenhavet	LW	Vattenförekomst	3---	3			
SE706636-151243	Mårdsjön	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3M--	3	M		
SE687931-155555	Längsterbodsjön	Harmångersån - SE44000	Gävleborg - 21	Nordanstig - 2132	Bottenhavet	LW	Vattenförekomst	2---	2			
SE689476-132219	Övre Fosksjön	Dalälven - SE53000	Dalarna - 20	Älvdalen - 2039	Bottenhavet	LW	Vattenförekomst	4---	4			
SE718878-149439	Lill-Gitssjön	Ångermanälven - SE38000	Västerbotten - 24	Vilhelmina - 2462	Bottenhavet	LW	Vattenförekomst	3-LK	3		L	K
SE721458-142954	Gaavesjohke	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE702543-159745	Sågtjärnen	Nätraån - SE37000	Västernorrland - 22	Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	3GL-	3	G	L	
SE691900-132614	Käringsjön	Göta älv - SE108000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	3---	3			
SE684682-156882	Lillfjärden	Kustområde - SE44045	Gävleborg - 21	Hudiksvall - 2184	Bottenhavet	LW	Vattenförekomst	2---	2			
SE699233-138686	Glensjön	Indalsälven - SE40000	Jämtland - 23	Berg - 2326	Bottenhavet	LW	Vattenförekomst	3---	3			
SE693828-158139	Lögdösjön	Indalsälven - SE40000	Västernorrland - 22	Timrå - 2262	Bottenhavet	LW	Vattenförekomst	2ML-	2	M	L	
SE708127-136839	Sandtjärnen	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE709066-138606	Skolkenjaure / Skuolkenjaure	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE678788-153934	Bofarasjön	Ljusnan - SE48000	Gävleborg - 21	Bollnäs - 2183	Bottenhavet	LW	Vattenförekomst	2G--	2	G		
SE680334-151461	Kyrktjärn	Ljusnan - SE48000	Gävleborg - 21	Ovanåker - 2121	Bottenhavet	LW	Vattenförekomst	2---	2			
SE695885-155438	Lill-Vallsjön	Indalsälven - SE40000	Västernorrland - 22	Sundsvall - 2281	Bottenhavet	LW	Vattenförekomst	3ML-	3	M	L	
SE709961-136522	Stapelsjöarna H.833	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	4---	4			
SE689031-146739	Gårdstjärnen	Ljungan - SE42000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	3---	3			
SE690288-151027	Naggtjärnen	Delångersån - SE45000	Gävleborg - 21	Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3---	3			
SE704253-148912	Mörtsjön	Indalsälven - SE40000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE705157-141320	Jälltjärnen	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE676731-156832	Asasjön	Skärjån - SE49000	Gävleborg - 21	Gävle - 2180	Bottenhavet	LW	Vattenförekomst	2---	2			
SE705977-135380	Dammsjön	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE706789-166021	Stortjärnen	Husån - SE33000	Västernorrland - 22	Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE707677-135948	Grundtjärnen	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE708513-144712	Tuvattnet	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE693112-131967	Myskelsjön / Måskere	Ljusnan - SE48000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	4---	4			
SE666027-154021	Storsjön	Dalälven - SE53000	Västmanland - 19	Sala - 1981	Bottenhavet	LW	Vattenförekomst	2---	2			
SE700140-146403	Singsjön	Indalsälven - SE40000	Jämtland - 23	Bräcke - 2305, Östersund - 2380	Bottenhavet	LW	Vattenförekomst	3---	3			
SE701644-139251	Magnustjärnen	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE719470-147865	Stensjön	Ångermanälven - SE38000	Västerbotten - 24	Dorotea - 2425	Bottenhavet	LW	Vattenförekomst	3-LK	3		L	K
SE685694-145044	Hussjön	Ljusnan - SE48000	Jämtland - 23, Gävleborg - 21	Härjedalen - 2361, Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3---	3			
SE689686-147948	Norra Ursjön	Ljusnan - SE48000	Jämtland - 23, Gävleborg - 21	Härjedalen - 2361, Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3---	3			
SE722304-151844	Kalvsjön	Ångermanälven - SE38000	Västerbotten - 24	Vilhelmina - 2462	Bottenhavet	LW	Vattenförekomst	3-LK	3		L	K
SE697834-161863	Storsjön	Kustområde - SE37038	Västernorrland - 22	Kramfors - 2282	Bottenhavet	LW	Vattenförekomst	2ML-	2	M	L	
SE712041-145780	Övre StorByvattenflyn	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE683153-147128	Nedre Lomsjön	Ljusnan - SE48000	Gävleborg - 21	Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3---	3			
SE697031-156999	Lill-Laxsjön	Indalsälven - SE40000	Västernorrland - 22	Timrå - 2262	Bottenhavet	LW	Vattenförekomst	3ML-	3	M	L	
SE712114-145600	Sönnestvattnet	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE697878-133966	Långtjärnen	Ljungan - SE42000	Jämtland - 23	Berg - 2326	Bottenhavet	LW	Vattenförekomst	4---	4			
SE691527-136457	Stöpsjön	Ljusnan - SE48000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	3---	3			
SE706863-162195	Västborgaren	Gideälven - SE34000	Västernorrland - 22	Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	3GL-	3	G	L	
SE707746-133448	Stortjärnen	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE706842-133240	Korsvattnet	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE709525-140929	Tallsjön	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE671943-151908	Håvran	Gavleån - SE52000	Dalarna - 20, Gävleborg - 21	Hedemora - 2083, Hofors - 2104	Bottenhavet	LW	Vattenförekomst	2---	2			
SE722516-149526	WA49314099	Ångermanälven - SE38000	Västerbotten - 24	Vilhelmina - 2462	Bottenhavet	LW	Vattenförekomst	3-LK	3		L	K
SE703735-153475	Rammsjön	Ångermanälven - SE38000	Västernorrland - 22	Sollefteå - 2283	Bottenhavet	LW	Vattenförekomst	3ML-	3	M	L	
SE673200-150008	Gårdvikssjön	Dalälven - SE53000	Dalarna - 20	Falun - 2080	Bottenhavet	LW	Vattenförekomst	2---	2			
SE690919-149460	Hedsjön	Ljungan - SE42000	Gävleborg - 21	Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3---	3			
SE692220-137332	Mammerstjärnen	Ljusnan - SE48000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	3---	3			
SE705555-132976	Saxsjön	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE668418-149482	Gruvsjön	Dalälven - SE53000	Dalarna - 20	Säter - 2082	Bottenhavet	LW	Vattenförekomst	3---	3			
SE685363-148895	Gårdsjösjön	Ljusnan - SE48000	Gävleborg - 21	Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3G--	3	G		
SE712343-152064	Röströmssjön	Ångermanälven - SE38000	Västerbotten - 24, Jämtland - 23	Dorotea - 2425, Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3M--	3	M		
SE699744-148069	Gårdstjärnen	Indalsälven - SE40000	Jämtland - 23	Bräcke - 2305	Bottenhavet	LW	Vattenförekomst	3---	3			
SE716448-143539	Grundtjärnen / Raavkejaevrie	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE669997-147730	Sellnässjön	Dalälven - SE53000	Dalarna - 20	Borlänge - 2081	Bottenhavet	LW	Vattenförekomst	2---	2			
SE687575-156420	Älgeredssjön	Harmångersån - SE44000	Gävleborg - 21	Nordanstig - 2132	Bottenhavet	LW	Vattenförekomst	2G--	2	G		
SE703251-158378	Stortjärnen	Nätraån - SE37000	Västernorrland - 22	Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE720713-149030	Snaratjärnen	Ångermanälven - SE38000	Västerbotten - 24	Vilhelmina - 2462	Bottenhavet	LW	Vattenförekomst	3-LK	3		L	K
SE697427-159216	Hörnässjön	Kustområde - SE38039	Västernorrland - 22	Kramfors - 2282	Bottenhavet	LW	Vattenförekomst	3-LB	3		L	B
SE710353-142696	Mellan-Hasslingen	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE681207-141637	Andljusen	Dalälven - SE53000	Dalarna - 20	Mora - 2062	Bottenhavet	LW	Vattenförekomst	3---	3			
SE673287-148825	Rogsjön	Dalälven - SE53000	Dalarna - 20	Falun - 2080	Bottenhavet	LW	Vattenförekomst	2D--	2	D		
SE674643-152658	Storsjön	Gavleån - SE52000	Dalarna - 20	Falun - 2080	Bottenhavet	LW	Vattenförekomst	3M--	3	M		
SE705615-166795	Tällvattnet	Kustområde - SE32033	Västerbotten - 24, Västernorrland - 22	Nordmaling - 2401, Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	2MLB	2	M	L	B
SE691008-133487	Fjättjärnen	Dalälven - SE53000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	4---	4			
SE677492-153585	Gopen	Hamrångeån - SE50000	Gävleborg - 21	Bollnäs - 2183	Bottenhavet	LW	Vattenförekomst	3G--	3	G		
SE692336-138974	Vågarna	Ljusnan - SE48000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	3---	3			
SE693981-150727	Lövsjön	Ljungan - SE42000	Västernorrland - 22	Ånge - 2260	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE668561-152192	Gruvsjön	Dalälven - SE53000	Dalarna - 20	Hedemora - 2083	Bottenhavet	LW	Vattenförekomst	2---	2			
SE687655-139235	Dravagssjön	Ljusnan - SE48000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	3---	3			
SE718320-143024	WA73458665	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE702349-157574	Rammtjärnen	Ångermanälven - SE38000	Västernorrland - 22	Sollefteå - 2283	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE671434-142571	Storsjön	Dalälven - SE53000	Dalarna - 20	Vansbro - 2021	Bottenhavet	LW	Vattenförekomst	3---	3			
SE704316-157488	Häbberssjön	Ångermanälven - SE38000	Västernorrland - 22	Sollefteå - 2283, Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE724603-145073	Avasjön	Ångermanälven - SE38000	Västerbotten - 24	Vilhelmina - 2462	Bottenhavet	LW	Vattenförekomst	3-LK	3		L	K
SE689177-134540	Klutsjön	Dalälven - SE53000	Dalarna - 20	Älvdalen - 2039	Bottenhavet	LW	Vattenförekomst	3---	3			
SE690365-150048	Stagelsjön	Delångersån - SE45000	Gävleborg - 21	Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3---	3			
SE682582-154675	Ysen	Kustområde - SE46047	Gävleborg - 21	Hudiksvall - 2184	Bottenhavet	LW	Vattenförekomst	3---	3			
SE712683-153304	Laiksjön	Ångermanälven - SE38000	Västerbotten - 24	Dorotea - 2425	Bottenhavet	LW	Vattenförekomst	3-LB	3		L	B
SE714307-146754	Flyn	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE684751-154292	Glombosjön	Delångersån - SE45000	Gävleborg - 21	Hudiksvall - 2184	Bottenhavet	LW	Vattenförekomst	2M--	2	M		
SE685787-145239	Gäddsjön	Ljusnan - SE48000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	3---	3			
SE715897-155665	Stensjön	Ångermanälven - SE38000	Västerbotten - 24	Vilhelmina - 2462	Bottenhavet	LW	Vattenförekomst	3-LB	3		L	B
SE717214-142461	Aavardotjärnarna	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE700237-139022	Åldertjärnarna	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE696977-131397	Isenjaure / Ijsenjaevrie	Glomma - SE113000	Jämtland - 23	Berg - 2326	Bottenhavet	LW	Vattenförekomst	4---	4			
SE678919-156854	Ljusne Strömmar Dämnom	Ljusnan - SE48000	Gävleborg - 21	Söderhamn - 2182	Bottenhavet	LW	Vattenförekomst	2---	2			
SE695071-152310	Övre Kiltjärnen	Ljungan - SE42000	Västernorrland - 22	Ånge - 2260	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE710021-164050	Stor-Holmsjön	Lögdeälven - SE32000	Västerbotten - 24	Bjurholm - 2403	Bottenhavet	LW	Vattenförekomst	3-LB	3		L	B
SE696113-147388	Lillsjön	Ljungan - SE42000	Jämtland - 23	Bräcke - 2305	Bottenhavet	LW	Vattenförekomst	3---	3			
SE671539-152655	Hammardammen	Gavleån - SE52000	Gävleborg - 21	Hofors - 2104	Bottenhavet	LW	Vattenförekomst	2---	2			
SE672635-152615	Lövåssjön	Gavleån - SE52000	Dalarna - 20, Gävleborg - 21	Falun - 2080, Sandviken - 2181	Bottenhavet	LW	Vattenförekomst	3M--	3	M		
SE720943-143097	Arajaure / Aarehjaevrie	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE725103-147576	Lill-Silisen	Ångermanälven - SE38000	Västerbotten - 24	Vilhelmina - 2462	Bottenhavet	LW	Vattenförekomst	3-LK	3		L	K
SE689289-157026	Villsjön	Ljungan - SE42000	Gävleborg - 21	Nordanstig - 2132	Bottenhavet	LW	Vattenförekomst	2ML-	2	M	L	
SE691637-147796	Malsjön	Ljungan - SE42000	Västernorrland - 22	Ånge - 2260	Bottenhavet	LW	Vattenförekomst	3MLB	3	M	L	B
SE706103-165856	Stor-Grubbtjärnen	Husån - SE33000	Västernorrland - 22	Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	3MLB	3	M	L	B
SE667256-156201	Gäddsjön	Dalälven - SE53000	Uppsala - 03	Heby - 0331	Bottenhavet	LW	Vattenförekomst	2---	2			
SE685858-143852	Trygg-Tyckeln	Ljusnan - SE48000	Jämtland - 23, Gävleborg - 21	Härjedalen - 2361, Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3---	3			
SE699381-150190	Öster-Flärksjön	Ljungan - SE42000	Jämtland - 23	Bräcke - 2305	Bottenhavet	LW	Vattenförekomst	3---	3			
SE715939-144535	Småvattnen	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE672033-147763	Stora Illingen	Dalälven - SE53000	Dalarna - 20	Borlänge - 2081, Falun - 2080	Bottenhavet	LW	Vattenförekomst	3---	3			
SE687123-145370	Gammeltjärnen	Ljusnan - SE48000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	3---	3			
SE719899-143903	Raptejaure	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE722698-143540	Duoranjaureh	Ångermanälven - SE38000	Västerbotten - 24	Vilhelmina - 2462	Bottenhavet	LW	Vattenförekomst	4-LK	4		L	K
SE701809-153351	Stensjön	Ångermanälven - SE38000	Västernorrland - 22	Sollefteå - 2283	Bottenhavet	LW	Vattenförekomst	3-LB	3		L	B
SE702875-150868	Länglingen	Indalsälven - SE40000	Jämtland - 23	Ragunda - 2303	Bottenhavet	LW	Vattenförekomst	3---	3			
SE681987-144153	Vässinjärvi	Dalälven - SE53000	Gävleborg - 21, Dalarna - 20	Ljusdal - 2161, Orsa - 2034	Bottenhavet	LW	Vattenförekomst	3---	3			
SE683307-153332	Lilla Dalsjön	Ljusnan - SE48000	Gävleborg - 21	Bollnäs - 2183	Bottenhavet	LW	Vattenförekomst	3---	3			
SE697951-150206	Östra Rotsjön	Ljungan - SE42000	Jämtland - 23	Bräcke - 2305	Bottenhavet	LW	Vattenförekomst	3M--	3	M		
SE712187-155085	Rissjön	Ångermanälven - SE38000	Västerbotten - 24	Åsele - 2463	Bottenhavet	LW	Vattenförekomst	3-LB	3		L	B
SE697086-144714	Östersjön	Ljungan - SE42000	Jämtland - 23	Berg - 2326	Bottenhavet	LW	Vattenförekomst	3---	3			
SE684287-143711	Norra Virkasjärv	Ljusnan - SE48000	Gävleborg - 21	Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3---	3			
SE685438-132974	Mellre Fulusjön	Dalälven - SE53000	Dalarna - 20	Älvdalen - 2039	Bottenhavet	LW	Vattenförekomst	3---	3			
SE713425-158903	Näversjön	Gideälven - SE34000	Västerbotten - 24	Åsele - 2463	Bottenhavet	LW	Vattenförekomst	3-LB	3		L	B
SE715160-145540	Stortjärnen	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE698787-145748	Hållstasjön	Ljungan - SE42000	Jämtland - 23	Östersund - 2380	Bottenhavet	LW	Vattenförekomst	3---	3			
SE665768-164748	Aspdalssjön	Skeboån - SE57000	Stockholm - 01, Uppsala - 03	Norrtälje - 0188, Uppsala - 0380	Norra Östersjön	LW	Vattenförekomst	1GHB	1	G	H	B
SE656793-163709	Drevviken	Tyresån - SE62000	Stockholm - 01	Haninge - 0136, Huddinge - 0126, Stockholm - 0180, Tyresö - 0138	Norra Östersjön	LW	Vattenförekomst	1MHK	1	M	H	K
SE654491-160230	Kyrksjön (Hölö)	Kustområde - SE62063	Stockholm - 01	Södertälje - 0181	Norra Östersjön	LW	Vattenförekomst	1MHK	1	M	H	K
SE653386-142797	Lången-Laxå kommun	Norrström - SE61000	Örebro - 18	Laxå - 1860	Norra Östersjön	LW	Vattenförekomst	1GLB	1	G	L	B
SE666766-143608	Storsjön	Norrström - SE61000	Dalarna - 20	Ludvika - 2085	Norra Östersjön	LW	Vattenförekomst	1---	1			
SE655738-159870	Vällingen	Kustområde - SE62063	Stockholm - 01	Nykvarn - 0140, Södertälje - 0181	Norra Östersjön	LW	Vattenförekomst	1MLK	1	M	L	K
SE657224-144245	Leken	Norrström - SE61000	Örebro - 18	Karlskoga - 1883, Lekeberg - 1814	Norra Östersjön	LW	Vattenförekomst	1MLB	1	M	L	B
SE660973-150540	Lundbysjön	Norrström - SE61000	Västmanland - 19	Köping - 1983	Norra Östersjön	LW	Vattenförekomst	1MLB	1	M	L	B
SE657170-161793	Albysjön	Norrström - SE61000	Stockholm - 01	Botkyrka - 0127, Huddinge - 0126	Norra Östersjön	LW	Vattenförekomst	1MHK	1	M	H	K
SE653145-157697	Ludgosjön	Svärtaån - SE64000	Södermanland - 04	Nyköping - 0480	Norra Östersjön	LW	Vattenförekomst	1G--	1	G		
SE656651-157649	Mellan-Marviken	Norrström - SE61000	Södermanland - 04	Gnesta - 0461, Strängnäs - 0486	Norra Östersjön	LW	Vattenförekomst	1M--	1	M		
SE651593-158749	Sibbofjärden	Kustområde - SE63064	Södermanland - 04	Nyköping - 0480	Norra Östersjön	LW	Vattenförekomst	1---	1			
SE653847-151668	Bjälken	Nyköpingsån - SE65000	Södermanland - 04	Katrineholm - 0483	Norra Östersjön	LW	Vattenförekomst	1G--	1	G		
SE653595-151584	Tisnaren	Nyköpingsån - SE65000	Östergötland - 05, Södermanland - 04	Finspång - 0562, Katrineholm - 0483, Vingåker - 0428	Norra Östersjön	LW	Vattenförekomst	1M--	1	M		
SE654317-156886	Edebysjön	Nyköpingsån - SE65000	Södermanland - 04	Nyköping - 0480	Norra Östersjön	LW	Vattenförekomst	1---	1			
SE664392-145264	Björken	Norrström - SE61000	Örebro - 18	Ljusnarsberg - 1864	Norra Östersjön	LW	Vattenförekomst	1MLB	1	M	L	B
SE655974-150853	Öljaren	Norrström - SE61000	Södermanland - 04	Katrineholm - 0483, Vingåker - 0428	Norra Östersjön	LW	Vattenförekomst	1---	1			
SE654163-150060	Marsjön	Nyköpingsån - SE65000	Östergötland - 05, Södermanland - 04	Finspång - 0562, Vingåker - 0428	Norra Östersjön	LW	Vattenförekomst	1---	1			
SE652768-151989	Fjälaren	Nyköpingsån - SE65000	Östergötland - 05, Södermanland - 04	Finspång - 0562, Katrineholm - 0483	Norra Östersjön	LW	Vattenförekomst	1M--	1	M		
SE660557-148736	Oppäsen	Norrström - SE61000	Västmanland - 19, Örebro - 18	Köping - 1983, Lindesberg - 1885	Norra Östersjön	LW	Vattenförekomst	1GLB	1	G	L	B
SE664063-146710	Lilla Korslången	Norrström - SE61000	Örebro - 18	Lindesberg - 1885	Norra Östersjön	LW	Vattenförekomst	1MLK	1	M	L	K
SE654847-158874	Skillötsjön	Trosaån - SE63000	Stockholm - 01	Södertälje - 0181	Norra Östersjön	LW	Vattenförekomst	1M--	1	M		
SE660520-145622	Fåsjön	Norrström - SE61000	Örebro - 18	Lindesberg - 1885, Nora - 1884	Norra Östersjön	LW	Vattenförekomst	1MLB	1	M	L	B
SE665056-156386	Vansjön	Norrström - SE61000	Uppsala - 03	Heby - 0331	Norra Östersjön	LW	Vattenförekomst	1---	1			
SE659870-145235	Vikern	Norrström - SE61000	Örebro - 18	Nora - 1884	Norra Östersjön	LW	Vattenförekomst	1MLB	1	M	L	B
SE657334-145677	Tysslingen	Norrström - SE61000	Örebro - 18	Örebro - 1880	Norra Östersjön	LW	Vattenförekomst	1GLB	1	G	L	B
SE667277-144897	Olsjön	Norrström - SE61000	Dalarna - 20	Ludvika - 2085	Norra Östersjön	LW	Vattenförekomst	1---	1			
SE661191-146638	Råsvalen	Norrström - SE61000	Örebro - 18	Lindesberg - 1885	Norra Östersjön	LW	Vattenförekomst	1MLB	1	M	L	B
SE661689-151477	Sörsjön	Norrström - SE61000	Västmanland - 19	Surahammar - 1907	Norra Östersjön	LW	Vattenförekomst	1MLB	1	M	L	B
SE662114-166021	Länna Kyrksjö	Kustområde - SE59060	Stockholm - 01	Norrtälje - 0188	Norra Östersjön	LW	Vattenförekomst	1MHB	1	M	H	B
SE661084-165433	Largen	Kustområde - SE59060	Stockholm - 01	Norrtälje - 0188, Österåker - 0117	Norra Östersjön	LW	Vattenförekomst	1MLK	1	M	L	K
SE661347-159570	Mälaren-Stora Ullfjärden	Norrström - SE61000	Uppsala - 03, Stockholm - 01	Håbo - 0305, Upplands-Bro - 0139	Norra Östersjön	LW	Vattenförekomst	1DHK	1	D	H	K
SE663758-153002	Fläcksjön	Norrström - SE61000	Västmanland - 19	Sala - 1981	Norra Östersjön	LW	Vattenförekomst	1GLB	1	G	L	B
SE664842-162824	Testen	Olandsån - SE56000	Uppsala - 03	Uppsala - 0380	Norra Östersjön	LW	Vattenförekomst	1G--	1	G		
SE659205-144377	Älvlången	Norrström - SE61000	Örebro - 18	Nora - 1884	Norra Östersjön	LW	Vattenförekomst	1MLB	1	M	L	B
SE666536-159291	Velången	Norrström - SE61000	Uppsala - 03	Uppsala - 0380	Norra Östersjön	LW	Vattenförekomst	1G--	1	G		
SE662552-158303	Alsta Sjö	Norrström - SE61000	Uppsala - 03	Enköping - 0381	Norra Östersjön	LW	Vattenförekomst	1G--	1	G		
SE667635-156451	Skärsjön	Tämnarån - SE54000	Uppsala - 03	Heby - 0331	Norra Östersjön	LW	Vattenförekomst	1G--	1	G		
SE669267-161021	Fälaren	Forsmarksån - SE55000	Uppsala - 03	Tierp - 0360	Norra Östersjön	LW	Vattenförekomst	1G--	1	G		
SE666086-149116	Dammsjön	Norrström - SE61000	Dalarna - 20	Smedjebacken - 2061	Norra Östersjön	LW	Vattenförekomst	1---	1			
SE665958-148580	Östra Sveten	Norrström - SE61000	Dalarna - 20	Smedjebacken - 2061	Norra Östersjön	LW	Vattenförekomst	1---	1			
SE659631-151422	Mälaren-Köpingsviken	Norrström - SE61000	Västmanland - 19	Köping - 1983	Norra Östersjön	LW	Vattenförekomst	1MLB	1	M	L	B
SE668188-148271	Långalen	Norrström - SE61000	Dalarna - 20	Smedjebacken - 2061, Säter - 2082	Norra Östersjön	LW	Vattenförekomst	1---	1			
SE660330-149815	Västlandasjön	Norrström - SE61000	Västmanland - 19	Arboga - 1984, Köping - 1983	Norra Östersjön	LW	Vattenförekomst	1GLK	1	G	L	K
SE652729-143310	Grytsjön	Norrström - SE61000	Örebro - 18	Askersund - 1882, Laxå - 1860	Norra Östersjön	LW	Vattenförekomst	1GLB	1	G	L	B
SE653175-143759	Östersjön-väster om Askersund	Norrström - SE61000	Örebro - 18	Askersund - 1882, Laxå - 1860	Norra Östersjön	LW	Vattenförekomst	1MLB	1	M	L	B
SE653193-156015	Lidsjön	Nyköpingsån - SE65000	Södermanland - 04	Flen - 0482, Nyköping - 0480	Norra Östersjön	LW	Vattenförekomst	1M--	1	M		
